# technique: ADT
# step_index: 0
# timestamp: 2026-03-13T19:32:55.346856
# data_points: 2500
# param_seg_num: 1
# param_sample_interval_ms: 100
# param_elapsed_time: 51.4s
# param_ir_compensation_enabled: False
# param_ir_compensation_ohm: 0
Time/sec,Current/A,cycle
11.059999999999999,3.687,3
11.069999999999999,3.687,3
11.079999999999998,3.687,3
11.09,3.687,3
11.1,3.687,3
11.11,3.687,3
11.12,3.687,3
11.129999999999999,3.687,3
11.139999999999999,3.687,3
11.149999999999999,3.687,3
11.16,3.687,3
11.169999999999998,3.687,3
11.18,3.687,3
11.19,3.687,3
11.2,3.687,3
11.209999999999999,3.687,3
11.219999999999999,3.687,3
11.229999999999999,3.687,3
11.239999999999998,3.687,3
11.25,3.687,3
11.26,3.687,3
11.27,3.687,3
11.28,3.687,3
11.29,3.687,3
11.299999999999999,3.687,3
11.309999999999999,3.687,3
11.319999999999999,3.687,3
11.329999999999998,3.687,3
11.34,3.687,3
11.35,3.687,3
11.36,3.687,3
11.37,3.687,3
11.379999999999999,3.687,3
11.389999999999999,3.687,3
11.399999999999999,3.687,3
11.41,3.687,3
11.419999999999998,3.687,3
11.43,3.687,3
11.44,3.687,3
11.45,3.687,3
11.459999999999999,3.687,3
11.469999999999999,3.687,3
11.479999999999999,3.687,3
11.489999999999998,3.687,3
11.5,3.687,3
11.51,3.687,3
11.52,3.687,3
11.53,3.687,3
11.54,3.687,3
11.549999999999999,3.687,3
11.559999999999999,3.687,3
11.569999999999999,3.687,3
11.579999999999998,3.687,3
11.59,3.687,3
11.6,3.687,3
11.61,3.687,3
11.62,3.687,3
11.629999999999999,3.687,3
11.639999999999999,3.687,3
11.649999999999999,3.687,3
11.66,3.687,3
11.669999999999998,3.687,3
11.68,3.687,3
11.69,3.687,3
11.7,3.687,3
11.709999999999999,3.687,3
11.719999999999999,3.687,3
11.729999999999999,3.687,3
11.739999999999998,3.687,3
11.75,3.687,3
11.76,3.687,3
11.77,3.687,3
11.78,3.687,3
11.79,3.687,3
11.799999999999999,3.687,3
11.809999999999999,3.687,3
11.819999999999999,3.687,3
11.829999999999998,3.687,3
11.84,3.687,3
11.85,3.687,3
11.86,3.687,3
11.87,3.687,3
11.879999999999999,3.687,3
11.889999999999999,3.687,3
11.899999999999999,3.687,3
11.91,3.687,3
11.919999999999998,3.687,3
11.93,3.687,3
11.94,3.687,3
11.95,3.687,3
11.959999999999999,3.687,3
11.969999999999999,3.687,3
11.979999999999999,3.687,3
11.989999999999998,3.687,3
12.0,3.687,3
12.01,3.687,3
12.02,3.687,3
12.03,3.687,3
12.04,3.687,3
12.049999999999999,3.687,3
12.059999999999999,3.687,3
12.069999999999999,3.687,3
12.079999999999998,3.687,3
12.09,3.687,3
12.1,3.687,3
12.11,3.687,3
12.12,3.687,3
12.129999999999999,3.687,3
12.139999999999999,3.687,3
12.149999999999999,3.687,3
12.16,3.687,3
12.169999999999998,3.687,3
12.18,3.687,3
12.19,3.687,3
12.2,3.687,3
12.209999999999999,3.687,3
12.219999999999999,3.687,3
12.229999999999999,3.687,3
12.239999999999998,3.687,3
12.25,3.687,3
12.26,3.687,3
12.27,3.687,3
12.28,3.687,3
12.29,3.687,3
12.299999999999999,3.687,3
12.309999999999999,3.687,3
12.319999999999999,3.687,3
12.329999999999998,3.687,3
12.34,3.687,3
12.35,3.687,3
12.36,3.687,3
12.37,3.687,3
12.379999999999999,3.687,3
12.389999999999999,3.687,3
12.399999999999999,3.687,3
12.41,3.687,3
12.419999999999998,3.687,3
12.43,3.687,3
12.44,3.687,3
12.45,3.687,3
12.459999999999999,3.687,3
12.469999999999999,3.687,3
12.479999999999999,3.687,3
12.489999999999998,3.687,3
12.5,3.687,3
12.51,3.687,3
12.52,3.687,3
12.53,3.687,3
12.54,3.687,3
12.549999999999999,3.687,3
12.559999999999999,3.687,3
12.569999999999999,3.687,3
12.579999999999998,3.687,3
12.59,3.687,3
12.6,3.687,3
12.61,3.687,3
12.62,3.687,3
12.629999999999999,3.687,3
12.639999999999999,3.687,3
12.649999999999999,3.687,3
12.66,3.687,3
12.669999999999998,3.687,3
12.68,3.687,3
12.69,3.687,3
12.7,3.687,3
12.709999999999999,3.687,3
12.719999999999999,3.687,3
12.729999999999999,3.687,3
12.739999999999998,3.687,3
12.75,3.687,3
12.76,3.687,3
12.77,3.687,3
12.78,3.687,3
12.79,3.687,3
12.799999999999999,3.687,3
12.809999999999999,3.687,3
12.819999999999999,3.687,3
12.829999999999998,3.687,3
12.84,3.687,3
12.85,3.687,3
12.86,3.687,3
12.87,3.687,3
12.879999999999999,3.687,3
12.889999999999999,3.687,3
12.899999999999999,3.687,3
12.91,3.687,3
12.919999999999998,3.687,3
12.93,3.687,3
12.94,3.687,3
12.95,3.687,3
12.959999999999999,3.687,3
12.969999999999999,3.687,3
12.979999999999999,3.687,3
12.989999999999998,3.687,3
13.0,3.687,3
13.01,3.687,3
13.02,3.687,3
13.03,3.687,3
13.04,3.687,3
13.059999999999999,-2.7e-07,3
13.069999999999999,-2.5e-07,3
13.079999999999998,-2.154e-07,3
13.089999999999998,-2.092e-07,3
13.1,-1.609e-07,3
13.11,-1.662e-07,3
13.12,-1.41e-07,3
13.129999999999999,-1.41e-07,3
13.139999999999999,-1.159e-07,3
13.149999999999999,-1.18e-07,3
13.159999999999998,-9.174e-08,3
13.169999999999998,-9.803e-08,3
13.18,-7.811e-08,3
13.19,-8.65e-08,3
13.2,-7.182e-08,3
13.209999999999999,-7.392e-08,3
13.219999999999999,-5.82e-08,3
13.229999999999999,-5.82e-08,3
13.239999999999998,-5.086e-08,3
13.249999999999998,-6.553e-08,3
13.26,-4.142e-08,3
13.27,-6.239e-08,3
13.28,-4.457e-08,3
13.29,-4.666e-08,3
13.299999999999999,-3.618e-08,3
13.309999999999999,-4.352e-08,3
13.319999999999999,-2.255e-08,3
13.329999999999998,-4.981e-08,3
13.339999999999998,-2.675e-08,3
13.35,-3.199e-08,3
13.36,-1.521e-08,3
13.37,-3.094e-08,3
13.379999999999999,-2.255e-08,3
13.389999999999999,-3.723e-08,3
13.399999999999999,-1.731e-08,3
13.409999999999998,-3.408e-08,3
13.419999999999998,-1.417e-08,3
13.43,-2.15e-08,3
13.44,1.559e-09,3
13.45,-2.465e-08,3
13.459999999999999,-7.876e-09,3
13.469999999999999,-2.57e-08,3
13.479999999999999,-4.731e-09,3
13.489999999999998,-1.731e-08,3
13.499999999999998,-3.682e-09,3
13.51,-1.836e-08,3
13.52,-1.586e-09,3
13.53,-1.941e-08,3
13.54,-5.779e-09,3
13.549999999999999,-1.836e-08,3
13.559999999999999,1.519e-08,3
13.569999999999999,-8.924e-09,3
13.579999999999998,-2.634e-09,3
13.59,-2.465e-08,3
13.6,-3.682e-09,3
13.61,-1.941e-08,3
13.62,-3.682e-09,3
13.629999999999999,-1.626e-08,3
13.639999999999999,4.704e-09,3
13.649999999999999,-2.675e-08,3
13.659999999999998,2.608e-09,3
13.669999999999998,-3.682e-09,3
13.68,1.728e-08,3
13.69,5.111e-10,3
13.7,2.462e-08,3
13.709999999999999,4.704e-09,3
13.719999999999999,-1.586e-09,3
13.729999999999999,-8.924e-09,3
13.739999999999998,1.938e-08,3
13.749999999999998,4.704e-09,3
13.759999999999998,1.414e-08,3
13.77,2.608e-09,3
13.78,2.357e-08,3
13.79,1.559e-09,3
13.799999999999999,9.946e-09,3
13.809999999999999,-3.682e-09,3
13.819999999999999,5.111e-10,3
13.829999999999998,-5.373e-10,3
13.84,1.728e-08,3
13.85,-5.373e-10,3
13.86,1.833e-08,3
13.87,7.849e-09,3
13.879999999999999,1.309e-08,3
13.889999999999999,3.656e-09,3
13.899999999999999,2.043e-08,3
13.909999999999998,-5.779e-09,3
13.919999999999998,2.253e-08,3
13.93,5.753e-09,3
13.94,2.357e-08,3
13.95,3.656e-09,3
13.959999999999999,2.148e-08,3
13.969999999999999,8.898e-09,3
13.979999999999999,3.406e-08,3
13.989999999999998,1.414e-08,3
13.999999999999998,2.777e-08,3
14.009999999999998,1.624e-08,3
14.02,3.196e-08,3
14.03,2.357e-08,3
14.04,2.777e-08,3
14.049999999999999,2.253e-08,3
14.059999999999999,4.14e-08,3
14.069999999999999,1.938e-08,3
14.079999999999998,3.615e-08,3
14.09,1.728e-08,3
14.1,3.72e-08,3
14.11,2.462e-08,3
14.12,3.406e-08,3
14.129999999999999,1.833e-08,3
14.139999999999999,3.301e-08,3
14.149999999999999,2.253e-08,3
14.159999999999998,4.349e-08,3
14.169999999999998,2.672e-08,3
14.18,3.825e-08,3
14.19,1.519e-08,3
14.2,2.777e-08,3
14.209999999999999,1.309e-08,3
14.219999999999999,2.986e-08,3
14.229999999999999,9.946e-09,3
14.239999999999998,3.406e-08,3
14.249999999999998,1.519e-08,3
14.259999999999998,3.615e-08,3
14.27,1.414e-08,3
14.28,3.615e-08,3
14.29,2.777e-08,3
14.299999999999999,3.511e-08,3
14.309999999999999,1.624e-08,3
14.319999999999999,3.511e-08,3
14.329999999999998,1.728e-08,3
14.34,4.244e-08,3
14.35,1.833e-08,3
14.36,3.091e-08,3
14.37,7.849e-09,3
14.379999999999999,2.986e-08,3
14.389999999999999,2.148e-08,3
14.399999999999999,4.454e-08,3
14.409999999999998,2.148e-08,3
14.419999999999998,3.406e-08,3
14.43,3.091e-08,3
14.44,3.825e-08,3
14.45,1.309e-08,3
14.459999999999999,3.93e-08,3
14.469999999999999,1.624e-08,3
14.479999999999999,3.406e-08,3
14.489999999999998,8.898e-09,3
14.499999999999998,2.148e-08,3
14.509999999999998,5.753e-09,3
14.52,2.253e-08,3
14.53,5.753e-09,3
14.54,2.253e-08,3
14.549999999999999,1.833e-08,3
14.559999999999999,2.986e-08,3
14.569999999999999,1.833e-08,3
14.579999999999998,2.253e-08,3
14.59,1.204e-08,3
14.6,3.091e-08,3
14.61,1.099e-08,3
14.62,3.301e-08,3
14.629999999999999,2.043e-08,3
14.639999999999999,3.301e-08,3
14.649999999999999,1.728e-08,3
14.659999999999998,3.301e-08,3
14.669999999999998,1.099e-08,3
14.68,2.253e-08,3
14.69,1.204e-08,3
14.7,2.672e-08,3
14.709999999999999,2.567e-08,3
14.719999999999999,3.511e-08,3
14.729999999999999,2.357e-08,3
14.739999999999998,2.882e-08,3
14.749999999999998,2.608e-09,3
14.759999999999998,1.833e-08,3
14.77,1.938e-08,3
14.78,2.357e-08,3
14.79,2.882e-08,3
14.799999999999999,3.091e-08,3
14.809999999999999,9.946e-09,3
14.819999999999999,2.253e-08,3
14.829999999999998,2.462e-08,3
14.84,4.349e-08,3
14.85,2.043e-08,3
14.86,3.825e-08,3
14.87,1.833e-08,3
14.879999999999999,3.615e-08,3
14.889999999999999,1.938e-08,3
14.899999999999999,1.938e-08,3
14.909999999999998,1.519e-08,3
14.919999999999998,2.882e-08,3
14.93,1.624e-08,3
14.94,3.93e-08,3
14.95,2.148e-08,3
14.959999999999999,4.244e-08,3
14.969999999999999,2.043e-08,3
14.979999999999999,2.882e-08,3
14.989999999999998,2.462e-08,3
14.999999999999998,3.615e-08,3
15.009999999999998,2.672e-08,3
15.02,3.825e-08,3
15.03,1.728e-08,3
15.04,3.72e-08,3
15.049999999999999,2.148e-08,3
15.069999999999999,3.687,4
15.079999999999998,3.687,4
15.089999999999998,3.687,4
15.099999999999998,3.687,4
15.11,3.687,4
15.12,3.687,4
15.129999999999999,3.687,4
15.139999999999999,3.687,4
15.149999999999999,3.687,4
15.159999999999998,3.687,4
15.169999999999998,3.687,4
15.179999999999998,3.687,4
15.19,3.687,4
15.2,3.687,4
15.209999999999999,3.687,4
15.219999999999999,3.687,4
15.229999999999999,3.687,4
15.239999999999998,3.687,4
15.249999999999998,3.687,4
15.259999999999998,3.687,4
15.27,3.687,4
15.28,3.687,4
15.29,3.687,4
15.299999999999999,3.687,4
15.309999999999999,3.687,4
15.319999999999999,3.687,4
15.329999999999998,3.687,4
15.339999999999998,3.687,4
15.349999999999998,3.687,4
15.36,3.687,4
15.37,3.687,4
15.379999999999999,3.687,4
15.389999999999999,3.687,4
15.399999999999999,3.687,4
15.409999999999998,3.687,4
15.419999999999998,3.687,4
15.429999999999998,3.687,4
15.44,3.687,4
15.45,3.687,4
15.459999999999999,3.687,4
15.469999999999999,3.687,4
15.479999999999999,3.687,4
15.489999999999998,3.687,4
15.499999999999998,3.687,4
15.509999999999998,3.687,4
15.52,3.687,4
15.53,3.687,4
15.54,3.687,4
15.549999999999999,3.687,4
15.559999999999999,3.687,4
15.569999999999999,3.687,4
15.579999999999998,3.687,4
15.589999999999998,3.687,4
15.599999999999998,3.687,4
15.61,3.687,4
15.62,3.687,4
15.629999999999999,3.687,4
15.639999999999999,3.687,4
15.649999999999999,3.687,4
15.659999999999998,3.687,4
15.669999999999998,3.687,4
15.679999999999998,3.687,4
15.69,3.687,4
15.7,3.687,4
15.709999999999999,3.687,4
15.719999999999999,3.687,4
15.729999999999999,3.687,4
15.739999999999998,3.687,4
15.749999999999998,3.687,4
15.759999999999998,3.687,4
15.77,3.687,4
15.78,3.687,4
15.79,3.687,4
15.799999999999999,3.687,4
15.809999999999999,3.687,4
15.819999999999999,3.687,4
15.829999999999998,3.687,4
15.839999999999998,3.687,4
15.849999999999998,3.687,4
15.86,3.687,4
15.87,3.687,4
15.879999999999999,3.687,4
15.889999999999999,3.687,4
15.899999999999999,3.687,4
15.909999999999998,3.687,4
15.919999999999998,3.687,4
15.929999999999998,3.687,4
15.94,3.687,4
15.95,3.687,4
15.959999999999999,3.687,4
15.969999999999999,3.687,4
15.979999999999999,3.687,4
15.989999999999998,3.687,4
15.999999999999998,3.687,4
16.009999999999998,3.687,4
16.02,3.687,4
16.029999999999998,3.687,4
16.04,3.687,4
16.049999999999997,3.687,4
16.06,3.687,4
16.07,3.687,4
16.08,3.687,4
16.09,3.687,4
16.099999999999998,3.687,4
16.11,3.687,4
16.119999999999997,3.687,4
16.13,3.687,4
16.14,3.687,4
16.15,3.687,4
16.16,3.687,4
16.169999999999998,3.687,4
16.18,3.687,4
16.189999999999998,3.687,4
16.2,3.687,4
16.209999999999997,3.687,4
16.22,3.687,4
16.229999999999997,3.687,4
16.24,3.687,4
16.25,3.687,4
16.259999999999998,3.687,4
16.27,3.687,4
16.279999999999998,3.687,4
16.29,3.687,4
16.299999999999997,3.687,4
16.31,3.687,4
16.32,3.687,4
16.33,3.687,4
16.34,3.687,4
16.349999999999998,3.687,4
16.36,3.687,4
16.369999999999997,3.687,4
16.38,3.687,4
16.39,3.687,4
16.4,3.687,4
16.41,3.687,4
16.419999999999998,3.687,4
16.43,3.687,4
16.439999999999998,3.687,4
16.45,3.687,4
16.459999999999997,3.687,4
16.47,3.687,4
16.479999999999997,3.687,4
16.49,3.687,4
16.5,3.687,4
16.509999999999998,3.687,4
16.52,3.687,4
16.529999999999998,3.687,4
16.54,3.687,4
16.549999999999997,3.687,4
16.56,3.687,4
16.57,3.687,4
16.58,3.687,4
16.59,3.687,4
16.599999999999998,3.687,4
16.61,3.687,4
16.619999999999997,3.687,4
16.63,3.687,4
16.64,3.687,4
16.65,3.687,4
16.66,3.687,4
16.669999999999998,3.687,4
16.68,3.687,4
16.689999999999998,3.687,4
16.7,3.687,4
16.709999999999997,3.687,4
16.72,3.687,4
16.729999999999997,3.687,4
16.74,3.687,4
16.75,3.687,4
16.759999999999998,3.687,4
16.77,3.687,4
16.779999999999998,3.687,4
16.79,3.687,4
16.799999999999997,3.687,4
16.81,3.687,4
16.82,3.687,4
16.83,3.687,4
16.84,3.687,4
16.849999999999998,3.687,4
16.86,3.687,4
16.869999999999997,3.687,4
16.88,3.687,4
16.89,3.687,4
16.9,3.687,4
16.91,3.687,4
16.919999999999998,3.687,4
16.93,3.687,4
16.939999999999998,3.687,4
16.95,3.687,4
16.959999999999997,3.687,4
16.97,3.687,4
16.979999999999997,3.687,4
16.99,3.687,4
17.0,3.687,4
17.009999999999998,3.687,4
17.02,3.687,4
17.029999999999998,3.687,4
17.04,3.687,4
17.049999999999997,3.687,4
17.06,3.687,4
17.07,3.687,4
17.08,3.687,4
17.09,3.687,4
17.099999999999998,3.687,4
17.11,3.687,4
17.119999999999997,3.687,4
17.13,3.687,4
17.14,3.687,4
17.15,3.687,4
17.16,3.687,4
17.169999999999998,3.687,4
17.18,3.687,4
17.189999999999998,3.687,4
17.2,3.687,4
17.209999999999997,3.687,4
17.22,3.687,4
17.229999999999997,3.687,4
17.24,3.687,4
17.25,3.687,4
17.259999999999998,3.687,4
17.27,3.687,4
17.279999999999998,3.687,4
17.29,3.687,4
17.299999999999997,3.687,4
17.31,3.687,4
17.32,3.687,4
17.33,3.687,4
17.34,3.687,4
17.349999999999998,3.687,4
17.36,3.687,4
17.369999999999997,3.687,4
17.38,3.687,4
17.39,3.687,4
17.4,3.687,4
17.41,3.687,4
17.419999999999998,3.687,4
17.43,3.687,4
17.439999999999998,3.687,4
17.45,3.687,4
17.459999999999997,3.687,4
17.47,3.687,4
17.479999999999997,3.687,4
17.49,3.687,4
17.5,3.687,4
17.509999999999998,3.687,4
17.52,3.687,4
17.529999999999998,3.687,4
17.54,3.687,4
17.549999999999997,3.687,4
17.56,3.687,4
17.57,3.687,4
17.58,3.687,4
17.59,3.687,4
17.599999999999998,3.687,4
17.61,3.687,4
17.619999999999997,3.687,4
17.63,3.687,4
17.64,3.687,4
17.65,3.687,4
17.66,3.687,4
17.669999999999998,3.687,4
17.68,3.687,4
17.689999999999998,3.687,4
17.7,3.687,4
17.709999999999997,3.687,4
17.72,3.687,4
17.729999999999997,3.687,4
17.74,3.687,4
17.75,3.687,4
17.759999999999998,3.687,4
17.77,3.687,4
17.779999999999998,3.687,4
17.79,3.687,4
17.799999999999997,3.687,4
17.81,3.687,4
17.82,3.687,4
17.83,3.687,4
17.84,3.687,4
17.849999999999998,3.687,4
17.86,3.687,4
17.869999999999997,3.687,4
17.88,3.687,4
17.89,3.687,4
17.9,3.687,4
17.91,3.687,4
17.919999999999998,3.687,4
17.93,3.687,4
17.939999999999998,3.687,4
17.95,3.687,4
17.959999999999997,3.687,4
17.97,3.687,4
17.979999999999997,3.687,4
17.99,3.687,4
18.0,3.687,4
18.009999999999998,3.687,4
18.02,3.687,4
18.029999999999998,3.687,4
18.04,3.687,4
18.049999999999997,3.687,4
18.06,3.687,4
18.080000000000002,-2.385e-07,4
18.09,-2.144e-07,4
18.1,-1.819e-07,4
18.11,-1.861e-07,4
18.12,-1.515e-07,4
18.13,-1.494e-07,4
18.14,-1.211e-07,4
18.15,-1.242e-07,4
18.16,-9.594e-08,4
18.17,-9.698e-08,4
18.18,-8.336e-08,4
18.19,-8.126e-08,4
18.2,-6.239e-08,4
18.21,-7.497e-08,4
18.22,-6.449e-08,4
18.23,-7.392e-08,4
18.240000000000002,-5.295e-08,4
18.25,-5.505e-08,4
18.26,-3.618e-08,4
18.27,-4.981e-08,4
18.28,-3.199e-08,4
18.29,-3.933e-08,4
18.3,-1.941e-08,4
18.31,-2.884e-08,4
18.32,-1.836e-08,4
18.330000000000002,-1.836e-08,4
18.34,-6.827e-09,4
18.35,-2.046e-08,4
18.36,-1.586e-09,4
18.37,-8.924e-09,4
18.38,5.111e-10,4
18.39,-1.836e-08,4
18.4,4.704e-09,4
18.41,-1.207e-08,4
18.42,1.559e-09,4
18.43,-1.626e-08,4
18.44,-2.634e-09,4
18.45,-7.876e-09,4
18.46,1.204e-08,4
18.47,-3.682e-09,4
18.48,-4.731e-09,4
18.490000000000002,-9.972e-09,4
18.5,5.753e-09,4
18.51,-5.779e-09,4
18.52,5.753e-09,4
18.53,-7.876e-09,4
18.54,-2.634e-09,4
18.55,-6.827e-09,4
18.56,-1.586e-09,4
18.57,-1.102e-08,4
18.580000000000002,5.753e-09,4
18.59,-6.827e-09,4
18.6,1.728e-08,4
18.61,-6.827e-09,4
18.62,1.309e-08,4
18.63,-3.682e-09,4
18.64,2.567e-08,4
18.65,1.099e-08,4
18.66,3.091e-08,4
18.67,-6.827e-09,4
18.68,5.753e-09,4
18.69,5.111e-10,4
18.7,1.728e-08,4
18.71,9.946e-09,4
18.72,2.777e-08,4
18.73,5.753e-09,4
18.740000000000002,3.511e-08,4
18.75,1.938e-08,4
18.76,2.567e-08,4
18.77,7.849e-09,4
18.78,6.801e-09,4
18.79,5.111e-10,4
18.8,1.309e-08,4
18.81,-8.924e-09,4
18.82,7.849e-09,4
18.830000000000002,-6.827e-09,4
18.84,1.099e-08,4
18.85,1.559e-09,4
18.86,2.357e-08,4
18.87,1.099e-08,4
18.88,2.357e-08,4
18.89,1.624e-08,4
18.9,2.253e-08,4
18.91,1.519e-08,4
18.92,2.567e-08,4
18.93,4.704e-09,4
18.94,2.462e-08,4
18.95,-1.586e-09,4
18.96,2.672e-08,4
18.97,5.753e-09,4
18.98,2.462e-08,4
18.990000000000002,6.801e-09,4
19.0,3.196e-08,4
19.01,1.309e-08,4
19.02,1.938e-08,4
19.03,1.519e-08,4
19.04,4.454e-08,4
19.05,2.567e-08,4
19.06,4.035e-08,4
19.07,2.986e-08,4
19.080000000000002,4.559e-08,4
19.09,2.043e-08,4
19.1,4.14e-08,4
19.11,3.091e-08,4
19.12,4.349e-08,4
19.13,3.091e-08,4
19.14,2.882e-08,4
19.15,2.357e-08,4
19.16,4.14e-08,4
19.17,2.148e-08,4
19.18,3.615e-08,4
19.19,2.253e-08,4
19.2,3.196e-08,4
19.21,2.357e-08,4
19.22,3.301e-08,4
19.23,1.624e-08,4
19.240000000000002,3.196e-08,4
19.25,1.624e-08,4
19.26,4.035e-08,4
19.27,2.357e-08,4
19.28,2.567e-08,4
19.29,2.148e-08,4
19.3,2.567e-08,4
19.31,2.672e-08,4
19.32,4.035e-08,4
19.330000000000002,2.148e-08,4
19.34,4.349e-08,4
19.35,2.043e-08,4
19.36,3.406e-08,4
19.37,1.519e-08,4
19.38,4.454e-08,4
19.39,2.882e-08,4
19.4,3.615e-08,4
19.41,1.833e-08,4
19.42,4.035e-08,4
19.43,2.567e-08,4
19.44,4.244e-08,4
19.45,2.148e-08,4
19.46,4.454e-08,4
19.47,1.519e-08,4
19.48,4.035e-08,4
19.490000000000002,2.777e-08,4
19.5,3.72e-08,4
19.51,2.672e-08,4
19.52,3.72e-08,4
19.53,2.462e-08,4
19.54,4.769e-08,4
19.55,2.672e-08,4
19.56,3.301e-08,4
19.57,2.462e-08,4
19.580000000000002,3.196e-08,4
19.59,9.946e-09,4
19.6,4.454e-08,4
19.61,2.672e-08,4
19.62,4.769e-08,4
19.63,2.672e-08,4
19.64,3.615e-08,4
19.65,2.672e-08,4
19.66,4.873e-08,4
19.67,2.043e-08,4
19.68,4.559e-08,4
19.69,3.196e-08,4
19.7,4.664e-08,4
19.71,2.986e-08,4
19.72,3.196e-08,4
19.73,2.882e-08,4
19.740000000000002,3.196e-08,4
19.75,2.567e-08,4
19.76,4.769e-08,4
19.77,3.615e-08,4
19.78,5.502e-08,4
19.79,2.882e-08,4
19.8,3.615e-08,4
19.81,2.777e-08,4
19.82,3.511e-08,4
19.830000000000002,1.519e-08,4
19.84,3.825e-08,4
19.85,2.148e-08,4
19.86,4.454e-08,4
19.87,2.462e-08,4
19.88,2.567e-08,4
19.89,1.624e-08,4
19.9,3.615e-08,4
19.91,2.148e-08,4
19.92,2.462e-08,4
19.93,1.728e-08,4
19.94,3.406e-08,4
19.95,1.414e-08,4
19.96,3.091e-08,4
19.97,9.946e-09,4
19.98,2.672e-08,4
19.990000000000002,2.357e-08,4
20.0,3.825e-08,4
20.01,2.462e-08,4
20.02,2.882e-08,4
20.03,2.253e-08,4
20.04,5.398e-08,4
20.05,3.406e-08,4
20.06,4.978e-08,4
20.07,3.406e-08,4
20.090000000000003,3.687,5
20.1,3.687,5
20.110000000000003,3.687,5
20.12,3.687,5
20.130000000000003,3.687,5
20.14,3.687,5
20.150000000000002,3.687,5
20.16,3.687,5
20.17,3.687,5
20.180000000000003,3.687,5
20.19,3.687,5
20.200000000000003,3.687,5
20.21,3.687,5
20.220000000000002,3.687,5
20.23,3.687,5
20.240000000000002,3.687,5
20.250000000000004,3.687,5
20.26,3.687,5
20.270000000000003,3.687,5
20.28,3.687,5
20.290000000000003,3.687,5
20.3,3.687,5
20.310000000000002,3.687,5
20.32,3.687,5
20.330000000000002,3.687,5
20.340000000000003,3.687,5
20.35,3.687,5
20.360000000000003,3.687,5
20.37,3.687,5
20.380000000000003,3.687,5
20.39,3.687,5
20.400000000000002,3.687,5
20.41,3.687,5
20.42,3.687,5
20.430000000000003,3.687,5
20.44,3.687,5
20.450000000000003,3.687,5
20.46,3.687,5
20.470000000000002,3.687,5
20.48,3.687,5
20.490000000000002,3.687,5
20.500000000000004,3.687,5
20.51,3.687,5
20.520000000000003,3.687,5
20.53,3.687,5
20.540000000000003,3.687,5
20.55,3.687,5
20.560000000000002,3.687,5
20.57,3.687,5
20.580000000000002,3.687,5
20.590000000000003,3.687,5
20.6,3.687,5
20.610000000000003,3.687,5
20.62,3.687,5
20.630000000000003,3.687,5
20.64,3.687,5
20.650000000000002,3.687,5
20.66,3.687,5
20.67,3.687,5
20.680000000000003,3.687,5
20.69,3.687,5
20.700000000000003,3.687,5
20.71,3.687,5
20.720000000000002,3.687,5
20.73,3.687,5
20.740000000000002,3.687,5
20.750000000000004,3.687,5
20.76,3.687,5
20.770000000000003,3.687,5
20.78,3.687,5
20.790000000000003,3.687,5
20.8,3.687,5
20.810000000000002,3.687,5
20.82,3.687,5
20.830000000000002,3.687,5
20.840000000000003,3.687,5
20.85,3.687,5
20.860000000000003,3.687,5
20.87,3.687,5
20.880000000000003,3.687,5
20.89,3.687,5
20.900000000000002,3.687,5
20.91,3.687,5
20.92,3.687,5
20.930000000000003,3.687,5
20.94,3.687,5
20.950000000000003,3.687,5
20.96,3.687,5
20.970000000000002,3.687,5
20.98,3.687,5
20.990000000000002,3.687,5
21.000000000000004,3.687,5
21.01,3.687,5
21.020000000000003,3.687,5
21.03,3.687,5
21.040000000000003,3.687,5
21.05,3.687,5
21.060000000000002,3.687,5
21.07,3.687,5
21.080000000000002,3.687,5
21.090000000000003,3.687,5
21.1,3.687,5
21.110000000000003,3.687,5
21.12,3.687,5
21.130000000000003,3.687,5
21.14,3.687,5
21.150000000000002,3.687,5
21.160000000000004,3.687,5
21.17,3.687,5
21.180000000000003,3.687,5
21.19,3.687,5
21.200000000000003,3.687,5
21.21,3.687,5
21.220000000000002,3.687,5
21.23,3.687,5
21.240000000000002,3.687,5
21.25,3.687,5
21.26,3.687,5
21.270000000000003,3.687,5
21.28,3.687,5
21.290000000000003,3.687,5
21.3,3.687,5
21.310000000000002,3.687,5
21.32,3.687,5
21.330000000000002,3.687,5
21.340000000000003,3.687,5
21.35,3.687,5
21.360000000000003,3.687,5
21.37,3.687,5
21.380000000000003,3.687,5
21.39,3.687,5
21.400000000000002,3.687,5
21.410000000000004,3.687,5
21.42,3.687,5
21.430000000000003,3.687,5
21.44,3.687,5
21.450000000000003,3.687,5
21.46,3.687,5
21.470000000000002,3.687,5
21.48,3.687,5
21.490000000000002,3.687,5
21.5,3.687,5
21.51,3.687,5
21.520000000000003,3.687,5
21.53,3.687,5
21.540000000000003,3.687,5
21.55,3.687,5
21.560000000000002,3.687,5
21.57,3.687,5
21.580000000000002,3.687,5
21.590000000000003,3.687,5
21.6,3.687,5
21.610000000000003,3.687,5
21.62,3.687,5
21.630000000000003,3.687,5
21.64,3.687,5
21.650000000000002,3.687,5
21.660000000000004,3.687,5
21.67,3.687,5
21.680000000000003,3.687,5
21.69,3.687,5
21.700000000000003,3.687,5
21.71,3.687,5
21.720000000000002,3.687,5
21.73,3.687,5
21.740000000000002,3.687,5
21.75,3.687,5
21.76,3.687,5
21.770000000000003,3.687,5
21.78,3.687,5
